names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
SLC14A1,0.95912373,1.1294824,0.33749641815619513,0.5175663920606187,0.00955085988950966
CCR4,0.9512559,1.110012,0.3414744881681999,0.5209193595379714,0.009145104404007615
KLRB1,0.95050967,0.4940768,0.3418533296967937,0.5209193595379714,0.011142669871094604
CD96,0.94751865,0.41014433,0.34337455508613557,0.5215816026624844,0.011236305752364307
CTLA4,0.94014275,0.21674463,0.34714433809908485,0.5248660595127874,0.012484784169293673
MYO1G,0.9390136,1.1264956,0.34772376442722164,0.5248660595127874,0.00917631636443085
MMP3,0.9135477,0.3161795,0.36095455161093726,0.5431291058722567,0.01029994693966728
PTPN22,0.9002997,-0.48307547,0.36796075605796286,0.5515224321414808,0.01732263803489497
CCL5,0.8974343,2.0777166,0.36948722561674807,0.5515224321414808,0.00724117481819033
ZNF683,0.89476967,0.5914871,0.37091024212517,0.5515224321414808,0.009457224008239958
UMOD,0.89436126,-0.41660964,0.3711286366285381,0.5515224321414808,0.03205468335466151
CCR6,0.8907403,0.75134444,0.3730685383443785,0.5526941308805606,0.008489653235119698
IL1B,0.8844686,0.794607,0.3764433013435561,0.5533199294546625,0.008676924997659104
IL9,0.8836368,0.4016517,0.3768923162384924,0.5533199294546625,0.009613283810356128
CD86,0.88353145,-0.09777559,0.3769492019409888,0.5533199294546625,0.012921751615218953
SLC26A4,0.8788814,0.23889033,0.37946557282206994,0.5553154724225413,0.009582071849932894
S100A9,0.87112206,3.6976762,0.38368751748133156,0.5597872595472314,0.006585723649302413
POU2AF1,0.86516905,1.5808502,0.38694602437826864,0.5628305809138453,0.00783420206623178
KIT,0.8536532,0.9998706,0.39329716985156926,0.5687870918479371,0.008458441274696464
IL10RA,0.85344774,0.1339258,0.3934110718614898,0.5687870918479371,0.012110240644214863
IL17RC,0.8470884,-0.69992965,0.3969458628607765,0.5721742167362545,0.03658041761603046
IL23R,0.8379502,-0.19896287,0.40205865171480715,0.5778088407877469,0.013545990823683636
JCHAIN,0.83079594,0.6997598,0.4060889272782612,0.581115194069552,0.009238740285277318
BTLA,0.8295723,-0.14420903,0.4067806358486864,0.581115194069552,0.011829333000405756
ATP6V0D2,0.8097865,0.16554703,0.4180628907334215,0.5954604971870693,0.010861762227285496
CORO1A,0.80166334,1.2554866,0.4227477115720798,0.5990745319218403,0.007272386778613565
CD38,0.8010609,0.48078388,0.4230963881697998,0.5990745319218403,0.01067449046474609
MMP13,0.79888195,0.7317486,0.4243588550891739,0.5990948542435396,0.00842722931427323
MS4A2,0.79482144,1.0082154,0.42671737830037515,0.6006578932087392,0.00745965854115297
SLC4A1,0.7918236,0.09569415,0.4284635094103112,0.6013522939092086,0.01014388713755111
IFNB1,0.77726436,1.1119153,0.43700280568846184,0.6115491158322498,0.007334810699460033
FCRL5,0.7717047,0.5917519,0.44028934828730204,0.6143572301683284,0.008239957551733824
KLF2,0.75601417,-0.13760073,0.44964069104249704,0.6255870484069525,0.010955398108555198
CXCL11,0.7479253,0.052119624,0.45450521789532483,0.6305274699125893,0.01148600143575018
TBX21,0.74159604,1.0143648,0.4583321120219841,0.6321822234785988,0.006616935609725647
PRDM1,0.7344744,0.54695034,0.4626596364327269,0.6356775468954077,0.007740566184962078
GZMK,0.7315939,0.9197164,0.4644164591043143,0.6356775468954077,0.00783420206623178
IL2RB,0.73090166,1.4677651,0.4648392061672668,0.6356775468954077,0.006304816005493305
XCL2,0.7262797,0.3490614,0.4676673295363717,0.6374176301671622,0.008739348918505571
STAT4,0.7244858,-0.22168526,0.4687675488521006,0.6374176301671622,0.014981741003152409
IL22,0.71429425,-0.5579232,0.4750452491238536,0.6432837921598472,0.013389931021567464
IRF4,0.7121413,0.5489962,0.47637730825521984,0.6432837921598472,0.007584506382845906
IL24,0.7109711,0.50535136,0.4771021458518867,0.6432837921598472,0.007927837947501482
KLRG1,0.6993572,0.06659129,0.48432882646652375,0.6511984221398639,0.010081463216704641
TNFSF8,0.6935427,-0.09744814,0.48796901910153556,0.6542527247056816,0.009457224008239958
CSF3,0.6913804,0.5701757,0.48932651701945773,0.6542527247056816,0.00708511501607416
DES,0.68751496,0.3543928,0.4917582615326326,0.6549266193461906,0.0085832891163894
NCR1,0.68502,0.7755573,0.4933312825942002,0.6549266193461906,0.006804207372265052
SELL,0.6840813,1.122281,0.49392382542358537,0.6549266193461906,0.006211180124223602
XCR1,0.67054534,0.7642197,0.5025102132113735,0.6627062147554053,0.006585723649302413
CXCR2,0.66905135,0.5758115,0.5034627053154513,0.6627062147554053,0.006929055213957988
FOXP3,0.6683145,1.0781375,0.5039328508035894,0.6627062147554053,0.00633602796591654
IL10,0.66066253,0.22442684,0.5088287428208305,0.6668200446611539,0.007927837947501482
DEFB4A,0.65908766,0.5638091,0.5098394924805072,0.6668200446611539,0.006741783451418583
IL33,0.6548138,-0.016616885,0.5125876225887884,0.6685925512027675,0.0097693436124723
IL5,0.65064746,0.25491,0.5152740962495219,0.6702752471538496,0.00820874559131059
SELP,0.6441952,0.1232737,0.5194488482485182,0.6738795869169966,0.00745965854115297
SIGLEC8,0.63635176,0.13452646,0.5245471604031346,0.6786593989043251,0.007522082461999438
REN,0.6273932,1.2310206,0.5304015309166132,0.6843890721504686,0.005930272480414495
IL12B,0.6198403,2.0917273,0.53536290476222,0.688938858675243,0.005056337588563937
ARG1,0.61318785,-0.08876043,0.5397521575305565,0.6914405798332054,0.009238740285277318
CSF2RB,0.6125288,-0.035371795,0.5401879529946917,0.6914405798332054,0.010643278504322857
TYROBP,0.60518193,0.93724275,0.5450581017589483,0.6958188533092957,0.005774212678298324
CXCR5,0.5974127,-0.00873414,0.5502318604105874,0.7005604588782014,0.007366022659883268
IL2RG,0.59287167,0.8235449,0.5532670345618305,0.7025613137293085,0.005805424638721558
ASCL2,0.5877204,0.13132071,0.5567199930449654,0.7027358940679757,0.007178750897343862
PRTN3,0.58530843,1.319626,0.5583403326800522,0.7027358940679757,0.004931489746871001
XG,0.58035797,-0.14103489,0.561673236797859,0.7027358940679757,0.00783420206623178
ACKR3,0.57906276,-0.49437964,0.5625468267695761,0.7027358940679757,0.012547208090140143
AREG,0.5776015,-0.54901546,0.5635332022894446,0.7027358940679757,0.012422360248447204
CCL26,0.57597053,0.48908606,0.564635101374781,0.7027358940679757,0.006741783451418583
CD209,0.573858,-0.65455014,0.566063885517784,0.7027358940679757,0.020131714472986048
IL2RA,0.57095206,0.061507154,0.5680321281719225,0.7027358940679757,0.007178750897343862
CCR3,0.56894594,0.100985385,0.5693928262071147,0.7027358940679757,0.006460875807609476
MUC5B,0.56715,0.46339095,0.570612296688076,0.7027358940679757,0.00574300071787509
IL13,0.56663156,0.057421748,0.5709645218718575,0.7027358940679757,0.007147538936920628
MZB1,0.56544065,1.9950913,0.5717740796463135,0.7027358940679757,0.004556946221792191
CD69,0.5644661,0.061963454,0.5724369470428718,0.7027358940679757,0.006897843253534755
RAC2,0.5574405,-0.11322995,0.57722650052649,0.7068079598283552,0.00708511501607416
PTPRC,0.55175525,-0.345794,0.5811160581072712,0.7085648009631936,0.0110490339898249
ITGA8,0.55102926,0.17452072,0.5816136074572881,0.7085648009631936,0.007740566184962078
CD1C,0.5376303,0.8989865,0.5908323061676908,0.7179734353430167,0.005649364836605387
CCR8,0.52869093,1.0615221,0.5970198853221091,0.7221550136769206,0.0046505821030618935
PTGDR2,0.5283126,0.36132693,0.5972823758952863,0.7221550136769206,0.005586940915758919
CCL7,0.5148877,-0.114570156,0.6066314968165263,0.7297822518093549,0.007959049907924717
NOS2,0.49697155,0.39172226,0.6192091139742413,0.737539732403228,0.006772995411841818
CNN1,0.496065,-0.9824029,0.6198485512825738,0.737539732403228,0.011735697119136053
S1PR5,0.4940822,0.6111497,0.6212481164647539,0.737539732403228,0.004993913667717469
TRGC1,0.49307707,-0.4853721,0.621958129761077,0.737539732403228,0.01111145791067137
THEMIS,0.49259448,0.23514843,0.6222991492152237,0.737539732403228,0.006741783451418583
TRGC2,0.4882195,0.16295393,0.6253943840455799,0.7383193384429181,0.007178750897343862
CCR9,0.4873176,-0.21839824,0.6260332723880576,0.7383193384429181,0.007178750897343862
TPSAB1,0.46405816,0.42602822,0.6426060753560845,0.7558222533553187,0.004900277786447767
TRAV1-2,0.46208057,1.1259577,0.6440235450465112,0.7558222533553187,0.0041824026967133806
IL12RB1,0.4523633,-0.27008814,0.6510072695228772,0.7621548521243441,0.005992696401260963
SLFN12L,0.44183293,-0.8161001,0.6586101138956126,0.7674046341737643,0.010050251256281407
IFNG,0.44172394,-0.3173223,0.6586889776658142,0.7674046341737643,0.007209962857767096
KLRK1,0.43838367,-0.53971636,0.6611081779825677,0.768358172957948,0.011080245950248134
CD79A,0.41890508,2.1074002,0.6752855150606139,0.78105312585324,0.0035269515278254625
NKG7,0.40772343,2.0334556,0.6834767350725015,0.7875991084537828,0.003214831923593121
CLEC4C,0.4067022,0.5253787,0.6842267254692238,0.7875991084537828,0.004962701707294235
IL3RA,0.40208384,-0.41067708,0.6876223312436487,0.7896141602797879,0.007990261868347951
FCER1A,0.39815614,-0.0038952793,0.6905150908120035,0.7910435407870207,0.005961484440837729
FASLG,0.38728276,0.012633854,0.6985468984227636,0.7977471971738187,0.005649364836605387
IL26,0.38573793,-0.468358,0.6996907708545368,0.7977471971738187,0.0122350884859078
MS4A1,0.36648193,-0.35758507,0.7140054922298029,0.8113935813027953,0.006211180124223602
IL2,0.36509487,-0.44200146,0.7150405935230884,0.8113935813027953,0.008552077155966167
SELE,0.35403985,-0.046706446,0.7233090228908154,0.8135693301623416,0.005181185430256874
CCR7,0.34918174,-0.5154816,0.7269528754061476,0.8135693301623416,0.00820874559131059
MPO,0.34814754,-0.42081708,0.7277293867606671,0.8135693301623416,0.005025125628140704
NFATC2,0.34808475,-1.0869895,0.727776539712877,0.8135693301623416,0.01663597490558382
NCR3,0.34772202,0.2941701,0.7280489558610086,0.8135693301623416,0.003963918973750741
DEFA1,0.34546942,0.08110385,0.7297415100712705,0.8135693301623416,0.0041824026967133806
FUT7,0.34443727,0.86822295,0.7305174610416025,0.8135693301623416,0.003589375448671931
PDCD1,0.33102897,0.5077183,0.7406226091829777,0.81700138126992,0.0034957395674022284
CPA3,0.32998595,1.3565813,0.7414105877355903,0.81700138126992,0.002902712319360779
SLC4A9,0.32726732,-0.1377055,0.7434657013480848,0.81700138126992,0.004993913667717469
TRBC1,0.3266706,0.87448674,0.7439170595932131,0.81700138126992,0.0029963482006304817
PDE1C,0.3255632,-0.5647392,0.7447548565469049,0.81700138126992,0.008864196760198508
PRKCH,0.3251408,-0.38501343,0.7450745082243098,0.81700138126992,0.007209962857767096
CLEC9A,0.32200602,0.027957544,0.7474481320226662,0.81700138126992,0.0053060332719498116
ICOS,0.3215338,-0.3058782,0.7478058965948865,0.81700138126992,0.005774212678298324
CD247,0.31991997,0.37287325,0.7490289961529109,0.81700138126992,0.0036517993695183997
LAG3,0.31646293,-0.13100895,0.7516511469302369,0.81700138126992,0.003745435250788102
MT2A,0.3134916,-0.86697125,0.7539071845958836,0.81700138126992,0.01186054496082899
CD40LG,0.3109178,0.12134398,0.7558631191278573,0.81700138126992,0.004525734261368957
TNFRSF18,0.30890855,0.90665334,0.757391098866317,0.81700138126992,0.002871500358937545
TNFSF11,0.30759826,-0.67083156,0.7583880329903163,0.81700138126992,0.007678142264115609
CXCR3,0.3009665,-0.04285558,0.7634400339666061,0.81700138126992,0.003402103686132526
CCL3,0.30002728,0.62701297,0.7641563571221085,0.81700138126992,0.003277255844439589
GZMH,0.29996032,0.6736801,0.7642074177017354,0.81700138126992,0.0028090764380910766
CCL19,0.29992193,0.09234291,0.764236708729571,0.81700138126992,0.003277255844439589
ZAP70,0.29639587,0.0031626776,0.7669277701827906,0.8180562881949766,0.00477542994475483
RUNX3,0.29336438,1.3983864,0.7692436605218694,0.8187072218414575,0.0025281687942819687
IL17A,0.28916892,-0.3103317,0.7724521177022536,0.8203031338431013,0.00589906051999126
IL4,0.27207628,-0.14244716,0.785563360979366,0.830743885654412,0.003901495052904273
IL12A,0.27022114,-0.8507696,0.786990116110325,0.830743885654412,0.008832984799775274
CD27,0.26111987,0.012396898,0.794000075119101,0.8357895527569484,0.004057554855020444
TRAV24,0.24975401,-0.28110737,0.8027775877382738,0.8431269973438589,0.004213614657136615
NCR2,0.24754861,-0.31083798,0.8044836766322654,0.8431269973438589,0.003963918973750741
ARHGAP15,0.2411846,0.57243884,0.8094120428345893,0.8464439663629693,0.0027466525172446083
SLC12A3,0.23762639,-0.73342276,0.8121708834757858,0.8474826610182112,0.01142357751490371
CSF2,0.20341311,-0.14090118,0.8388121537235858,0.8733835873911522,0.0031836199631698867
GZMB,0.17553322,-0.5773717,0.8606606675598821,0.8923896719137447,0.002871500358937545
IL21,0.175376,-0.88394237,0.8607842043667996,0.8923896719137447,0.011236305752364307
S1PR4,0.16895491,0.89759254,0.8658321121538235,0.8954195776722204,0.0016542339024314117
RAMP3,0.166914,0.1282327,0.8674377158699634,0.8954195776722204,0.0028090764380910766
KLRC1,0.13720648,-0.9976054,0.8908675832669674,0.9137103418122743,0.008364805393426761
KLRD1,0.11823279,-0.9878356,0.9058832144945319,0.9251573254412241,0.007522082461999438
IL5RA,0.11294605,-0.6679147,0.9100733264359296,0.9263907514118467,0.00477542994475483
ANGPT2,0.09350013,-0.65006864,0.9255062445240407,0.9392029542738679,0.01573082805331003
PRF1,0.08570392,-0.6643613,0.9317017905282071,0.941509177796925,0.002590592715128437
CCL4,0.074661344,-0.5883888,0.940484162151694,0.9483873904050695,0.0018102937045475825
IRF7,0.015641734,-1.2730163,0.9875202111266566,0.9895818399599063,0.00268422859639814
EGFL7,-0.0055591646,-1.3132648,0.9955644514040118,0.9955644514040118,0.0031211960423234183
GNLY,-0.06302462,-1.8909489,0.9497468994798659,0.9537207358793632,0.0013109023377758358
IL6,-0.07163139,-1.1962408,0.9428952606975084,0.9488254195698197,0.014607197478073599
ICOSLG,-0.08646361,-0.90793926,0.9310978830755503,0.941509177796925,0.05877212147694997
FGFBP2,-0.1118392,-1.2492582,0.9109509055549825,0.9263907514118467,0.01217266456506133
BATF3,-0.12547843,-1.0455682,0.9001448001648685,0.9212569383350467,0.006148756203377134
ALDH1A2,-0.14699224,-0.38094047,0.8831381487792324,0.9077222942484615,0.2875245794188333
CALB1,-0.16251929,-0.8541088,0.870896940148367,0.8970612259038974,0.014856893161459472
CD226,-0.26958963,-0.89914715,0.7874759749432447,0.830743885654412,0.010549642623053154
C5,-0.35392568,-0.95166636,0.7233945791486447,0.8135693301623416,0.059115453041605544
SLIT2,-0.4297136,-1.0068916,0.6674039889916608,0.7738017263671428,0.03261649864227972
PLCG2,-0.49451604,-1.0268341,0.620941786972868,0.737539732403228,0.03349043353413028
CCL2,-0.5224893,-1.0529969,0.6013296780441871,0.7252217222643462,0.09582071849932894
SLC5A2,-0.7420672,-1.5150362,0.4580465995319041,0.6321822234785988,0.011142669871094604
IL6R,-1.2641326,-1.2483654,0.20618243587188112,0.35988206988546523,0.05874090951652673
RORC,-1.3363203,-1.090142,0.1814446135165787,0.32376734010393227,0.056493648366053875
CCN2,-1.9605927,-0.5148421,0.049926555768793505,0.10843776818561486,0.35990511564031336
SLC22A8,-3.5414379,-1.1917639,0.00039795261517328257,0.001104145984295813,0.04129342363993883
BHLHE40,-3.6945019,-1.2148267,0.00022031822122763986,0.0006257558946110481,0.14607197478073597
CUBN,-4.0211153,-1.7011404,5.7923213284231396e-05,0.000169531355953848,0.039670401697930645
PPP1R15A,-4.1641765,-1.5083874,3.1247855010711694e-05,9.433314720214851e-05,0.06807328568307375
RORA,-4.2291,-1.33656,2.346278408740418e-05,7.265894427067101e-05,0.09248103873404288
AFDN,-7.8487496,-0.9370953,4.202049194883126e-15,1.977434915239118e-14,0.297481194793845
LRP2,-8.406526,-1.0021231,4.223335360061892e-17,2.133895760873377e-16,0.21807796747713723
SLC5A12,-11.622787,-2.4133132,3.1566663788752173e-31,2.1645712312287204e-30,0.05730515933705796
DNM1,-16.353052,-1.3160267,4.137257520784035e-60,4.843618560917894e-59,0.290146384094385
VEGFA,-17.55055,-2.01375,5.890705612182789e-69,8.07868198242211e-68,0.11726333531009082
ATF3,-20.563377,-4.2906075,5.842125156644693e-94,9.66972439720501e-93,0.02231655170261244
NR4A1,-29.537409,-5.1480274,9.530163258825074e-192,3.049652242824024e-190,0.019288991541558727
JUN,-31.341602,-2.6489904,1.266171246094672e-215,4.341158558038875e-214,0.14566621929523393
